Name,City,Product,Quantity,Price,Name,City,Product,Quantity,Price
Alice,Berlin,Laptop,10,949,Alice,Berlin,Laptop,10,949
Charlie,Berlin,Mouse,2,676,Charlie,Berlin,Mouse,2,676
Charlie,Paris,Tablet,10,223,Charlie,Paris,Tablet,10,223
David,Sydney,Keyboard,4,795,David,Sydney,Keyboard,4,795
Eve,Berlin,Keyboard,2,324,Eve,Berlin,Keyboard,2,324
Bob,Sydney,Phone,10,144,Bob,Sydney,Phone,10,144
Eve,London,Keyboard,6,156,Eve,London,Keyboard,6,156
Bob,Sydney,Laptop,5,808,Bob,Sydney,Laptop,5,808
Eve,Berlin,Monitor,8,545,Eve,Berlin,Monitor,8,545
Charlie,New York,Monitor,5,253,Charlie,New York,Monitor,5,253
Bob,Paris,Keyboard,10,777,Bob,Paris,Keyboard,10,777
Eve,London,Mouse,9,421,Eve,London,Mouse,9,421
Alice,Tokyo,Keyboard,7,197,Alice,Tokyo,Keyboard,7,197
Eve,London,Tablet,7,371,Eve,London,Tablet,7,371
Eve,Paris,Laptop,6,147,Eve,Paris,Laptop,6,147
Eve,Berlin,Keyboard,6,590,Eve,Berlin,Keyboard,6,590
David,London,Tablet,9,630,David,London,Tablet,9,630
Eve,Sydney,Laptop,7,847,Eve,Sydney,Laptop,7,847
Alice,London,Laptop,9,391,Alice,London,Laptop,9,391
Charlie,Paris,Laptop,8,387,Charlie,Paris,Laptop,8,387
Frank,London,Mouse,8,900,Frank,London,Mouse,8,900
Bob,New York,Phone,5,871,Bob,New York,Phone,5,871
David,London,Tablet,7,172,David,London,Tablet,7,172
Charlie,Paris,Mouse,10,792,Charlie,Paris,Mouse,10,792
David,Sydney,Monitor,10,331,David,Sydney,Monitor,10,331
Eve,Berlin,Tablet,3,133,Eve,Berlin,Tablet,3,133
Bob,Tokyo,Monitor,10,592,Bob,Tokyo,Monitor,10,592
Bob,London,Keyboard,5,745,Bob,London,Keyboard,5,745
Eve,London,Mouse,1,992,Eve,London,Mouse,1,992
Alice,Sydney,Tablet,7,791,Alice,Sydney,Tablet,7,791
Alice,Berlin,Laptop,9,531,Alice,Berlin,Laptop,9,531
Frank,New York,Keyboard,9,912,Frank,New York,Keyboard,9,912
Alice,New York,Monitor,8,535,Alice,New York,Monitor,8,535
David,London,Keyboard,1,542,David,London,Keyboard,1,542
Frank,Paris,Tablet,1,350,Frank,Paris,Tablet,1,350
Frank,London,Mouse,2,942,Frank,London,Mouse,2,942
Alice,Tokyo,Laptop,8,865,Alice,Tokyo,Laptop,8,865
Charlie,Tokyo,Phone,10,577,Charlie,Tokyo,Phone,10,577
Alice,Tokyo,Keyboard,4,227,Alice,Tokyo,Keyboard,4,227
Eve,London,Phone,7,364,Eve,London,Phone,7,364
Charlie,Sydney,Tablet,5,990,Charlie,Sydney,Tablet,5,990
Charlie,New York,Laptop,2,560,Charlie,New York,Laptop,2,560
Bob,Berlin,Laptop,4,206,Bob,Berlin,Laptop,4,206
Charlie,Tokyo,Keyboard,4,844,Charlie,Tokyo,Keyboard,4,844
Eve,New York,Tablet,7,400,Eve,New York,Tablet,7,400
Frank,Paris,Keyboard,4,687,Frank,Paris,Keyboard,4,687
Frank,London,Mouse,8,595,Frank,London,Mouse,8,595
David,London,Monitor,1,164,David,London,Monitor,1,164
Charlie,Berlin,Laptop,10,101,Charlie,Berlin,Laptop,10,101
Alice,Tokyo,Laptop,6,689,Alice,Tokyo,Laptop,6,689
David,New York,Monitor,4,792,David,New York,Monitor,4,792
David,Paris,Tablet,1,460,David,Paris,Tablet,1,460
Frank,New York,Monitor,6,640,Frank,New York,Monitor,6,640
Frank,London,Monitor,8,137,Frank,London,Monitor,8,137
David,Paris,Monitor,6,584,David,Paris,Monitor,6,584
David,London,Monitor,3,102,David,London,Monitor,3,102
David,Sydney,Laptop,10,340,David,Sydney,Laptop,10,340
Eve,Sydney,Keyboard,8,146,Eve,Sydney,Keyboard,8,146
Alice,New York,Mouse,3,590,Alice,New York,Mouse,3,590
David,Paris,Mouse,3,667,David,Paris,Mouse,3,667
Frank,New York,Monitor,3,630,Frank,New York,Monitor,3,630
Eve,New York,Mouse,3,718,Eve,New York,Mouse,3,718
Charlie,Berlin,Phone,2,866,Charlie,Berlin,Phone,2,866
Bob,Tokyo,Keyboard,7,222,Bob,Tokyo,Keyboard,7,222
Eve,New York,Tablet,4,689,Eve,New York,Tablet,4,689
Frank,Sydney,Keyboard,8,733,Frank,Sydney,Keyboard,8,733
Frank,Sydney,Laptop,5,407,Frank,Sydney,Laptop,5,407
Frank,Sydney,Laptop,7,925,Frank,Sydney,Laptop,7,925
Alice,New York,Monitor,8,733,Alice,New York,Monitor,8,733
David,Sydney,Phone,5,314,David,Sydney,Phone,5,314
David,Tokyo,Phone,3,829,David,Tokyo,Phone,3,829
Alice,London,Keyboard,4,968,Alice,London,Keyboard,4,968
David,Tokyo,Laptop,7,631,David,Tokyo,Laptop,7,631
David,Sydney,Monitor,5,996,David,Sydney,Monitor,5,996
Frank,London,Laptop,5,692,Frank,London,Laptop,5,692
David,New York,Keyboard,7,141,David,New York,Keyboard,7,141
David,Berlin,Phone,3,664,David,Berlin,Phone,3,664
Bob,New York,Keyboard,5,276,Bob,New York,Keyboard,5,276
Eve,Sydney,Keyboard,9,380,Eve,Sydney,Keyboard,9,380
David,New York,Monitor,4,984,David,New York,Monitor,4,984
Alice,Sydney,Phone,7,105,Alice,Sydney,Phone,7,105
Charlie,Berlin,Phone,10,727,Charlie,Berlin,Phone,10,727
David,Tokyo,Laptop,4,852,David,Tokyo,Laptop,4,852
Eve,Tokyo,Keyboard,5,582,Eve,Tokyo,Keyboard,5,582
Frank,Berlin,Laptop,10,710,Frank,Berlin,Laptop,10,710
Charlie,Paris,Keyboard,8,195,Charlie,Paris,Keyboard,8,195
Alice,Sydney,Monitor,10,272,Alice,Sydney,Monitor,10,272
David,Tokyo,Tablet,8,709,David,Tokyo,Tablet,8,709
David,New York,Phone,4,223,David,New York,Phone,4,223
Frank,Sydney,Mouse,10,585,Frank,Sydney,Mouse,10,585
Bob,London,Phone,8,971,Bob,London,Phone,8,971
David,New York,Tablet,3,490,David,New York,Tablet,3,490
Frank,Sydney,Mouse,1,291,Frank,Sydney,Mouse,1,291
Alice,New York,Mouse,10,147,Alice,New York,Mouse,10,147
Frank,Paris,Monitor,8,879,Frank,Paris,Monitor,8,879
Alice,New York,Laptop,1,695,Alice,New York,Laptop,1,695
Frank,Tokyo,Laptop,1,444,Frank,Tokyo,Laptop,1,444
Alice,Berlin,Phone,4,106,Alice,Berlin,Phone,4,106
Eve,Berlin,Monitor,6,277,Eve,Berlin,Monitor,6,277
Eve,Sydney,Mouse,10,759,Eve,Sydney,Mouse,10,759
Frank,Berlin,Monitor,1,347,Frank,Berlin,Monitor,1,347
Alice,London,Monitor,6,707,Alice,London,Monitor,6,707
David,Tokyo,Phone,8,981,David,Tokyo,Phone,8,981
Alice,Tokyo,Keyboard,1,860,Alice,Tokyo,Keyboard,1,860
Frank,Berlin,Tablet,9,404,Frank,Berlin,Tablet,9,404
Frank,Sydney,Mouse,8,985,Frank,Sydney,Mouse,8,985
David,Berlin,Monitor,8,238,David,Berlin,Monitor,8,238
Bob,Paris,Tablet,9,758,Bob,Paris,Tablet,9,758
Charlie,New York,Mouse,3,961,Charlie,New York,Mouse,3,961
Charlie,Berlin,Mouse,5,638,Charlie,Berlin,Mouse,5,638
Bob,London,Laptop,8,485,Bob,London,Laptop,8,485
Charlie,New York,Keyboard,6,851,Charlie,New York,Keyboard,6,851
Eve,New York,Laptop,10,658,Eve,New York,Laptop,10,658
Frank,London,Phone,10,458,Frank,London,Phone,10,458
Frank,Berlin,Mouse,2,445,Frank,Berlin,Mouse,2,445
Charlie,New York,Mouse,9,582,Charlie,New York,Mouse,9,582
Frank,Berlin,Tablet,4,830,Frank,Berlin,Tablet,4,830
Charlie,New York,Keyboard,1,922,Charlie,New York,Keyboard,1,922
Frank,Sydney,Mouse,3,687,Frank,Sydney,Mouse,3,687
Bob,London,Phone,5,554,Bob,London,Phone,5,554
Bob,Tokyo,Tablet,1,520,Bob,Tokyo,Tablet,1,520
Frank,Tokyo,Mouse,7,739,Frank,Tokyo,Mouse,7,739
Alice,Berlin,Tablet,2,753,Alice,Berlin,Tablet,2,753
Alice,Sydney,Phone,9,449,Alice,Sydney,Phone,9,449
Bob,Berlin,Phone,10,360,Bob,Berlin,Phone,10,360
Bob,Paris,Phone,5,793,Bob,Paris,Phone,5,793
Alice,Paris,Tablet,5,327,Alice,Paris,Tablet,5,327
Frank,New York,Monitor,6,739,Frank,New York,Monitor,6,739
David,London,Monitor,6,717,David,London,Monitor,6,717
Bob,London,Mouse,4,453,Bob,London,Mouse,4,453
David,New York,Keyboard,9,929,David,New York,Keyboard,9,929
Alice,Paris,Keyboard,3,659,Alice,Paris,Keyboard,3,659
David,London,Keyboard,4,622,David,London,Keyboard,4,622
Frank,Berlin,Monitor,10,895,Frank,Berlin,Monitor,10,895
Eve,Paris,Keyboard,10,384,Eve,Paris,Keyboard,10,384
Charlie,New York,Mouse,7,218,Charlie,New York,Mouse,7,218
David,Tokyo,Laptop,10,655,David,Tokyo,Laptop,10,655
Alice,Berlin,Mouse,10,707,Alice,Berlin,Mouse,10,707
David,New York,Monitor,8,411,David,New York,Monitor,8,411
Bob,Paris,Mouse,8,310,Bob,Paris,Mouse,8,310
Eve,Tokyo,Monitor,4,901,Eve,Tokyo,Monitor,4,901
Bob,New York,Monitor,8,989,Bob,New York,Monitor,8,989
Bob,Sydney,Keyboard,10,769,Bob,Sydney,Keyboard,10,769
David,London,Monitor,8,964,David,London,Monitor,8,964
Frank,Paris,Phone,7,462,Frank,Paris,Phone,7,462
Charlie,Paris,Monitor,7,848,Charlie,Paris,Monitor,7,848
Bob,Sydney,Monitor,9,796,Bob,Sydney,Monitor,9,796
Alice,Sydney,Mouse,10,349,Alice,Sydney,Mouse,10,349
Charlie,Tokyo,Tablet,6,929,Charlie,Tokyo,Tablet,6,929
David,Tokyo,Phone,5,389,David,Tokyo,Phone,5,389
Frank,Paris,Phone,7,589,Frank,Paris,Phone,7,589
Frank,New York,Mouse,5,844,Frank,New York,Mouse,5,844
Alice,Berlin,Keyboard,5,627,Alice,Berlin,Keyboard,5,627
Charlie,Berlin,Mouse,4,847,Charlie,Berlin,Mouse,4,847
Eve,London,Phone,1,313,Eve,London,Phone,1,313
Frank,Sydney,Phone,9,810,Frank,Sydney,Phone,9,810
Alice,Berlin,Phone,9,591,Alice,Berlin,Phone,9,591
Eve,Paris,Phone,2,390,Eve,Paris,Phone,2,390
David,Sydney,Tablet,10,318,David,Sydney,Tablet,10,318
Charlie,Sydney,Tablet,1,662,Charlie,Sydney,Tablet,1,662
Alice,Paris,Tablet,1,469,Alice,Paris,Tablet,1,469
Frank,London,Tablet,2,805,Frank,London,Tablet,2,805
Alice,New York,Monitor,8,147,Alice,New York,Monitor,8,147
Charlie,Sydney,Phone,6,506,Charlie,Sydney,Phone,6,506
Bob,Berlin,Phone,2,462,Bob,Berlin,Phone,2,462
Charlie,Tokyo,Tablet,2,300,Charlie,Tokyo,Tablet,2,300
Alice,London,Mouse,6,879,Alice,London,Mouse,6,879
Charlie,Sydney,Monitor,6,714,Charlie,Sydney,Monitor,6,714
Eve,London,Keyboard,10,209,Eve,London,Keyboard,10,209
Alice,Tokyo,Monitor,10,809,Alice,Tokyo,Monitor,10,809
David,London,Mouse,1,435,David,London,Mouse,1,435
Eve,Tokyo,Mouse,7,947,Eve,Tokyo,Mouse,7,947
Charlie,Sydney,Mouse,3,893,Charlie,Sydney,Mouse,3,893
Alice,Paris,Keyboard,10,462,Alice,Paris,Keyboard,10,462
David,Tokyo,Mouse,9,630,David,Tokyo,Mouse,9,630
David,New York,Keyboard,3,258,David,New York,Keyboard,3,258
Charlie,Paris,Phone,7,909,Charlie,Paris,Phone,7,909
Eve,Berlin,Mouse,1,728,Eve,Berlin,Mouse,1,728
Frank,Paris,Monitor,4,376,Frank,Paris,Monitor,4,376
Bob,New York,Mouse,2,883,Bob,New York,Mouse,2,883
Charlie,New York,Phone,9,107,Charlie,New York,Phone,9,107
Bob,Paris,Keyboard,1,954,Bob,Paris,Keyboard,1,954
Eve,New York,Laptop,9,652,Eve,New York,Laptop,9,652
Bob,Sydney,Monitor,8,850,Bob,Sydney,Monitor,8,850
Bob,Berlin,Tablet,9,816,Bob,Berlin,Tablet,9,816
Eve,Paris,Monitor,3,863,Eve,Paris,Monitor,3,863
Charlie,Paris,Tablet,10,495,Charlie,Paris,Tablet,10,495
Eve,Sydney,Mouse,9,555,Eve,Sydney,Mouse,9,555
Alice,Sydney,Phone,5,275,Alice,Sydney,Phone,5,275
Alice,Berlin,Mouse,5,584,Alice,Berlin,Mouse,5,584
Bob,London,Laptop,7,925,Bob,London,Laptop,7,925
David,Sydney,Phone,4,663,David,Sydney,Phone,4,663
Bob,Sydney,Phone,4,765,Bob,Sydney,Phone,4,765
David,Sydney,Keyboard,7,135,David,Sydney,Keyboard,7,135
Charlie,Tokyo,Keyboard,1,164,Charlie,Tokyo,Keyboard,1,164
David,Sydney,Monitor,1,852,David,Sydney,Monitor,1,852
Charlie,Berlin,Monitor,1,698,Charlie,Berlin,Monitor,1,698
Charlie,Tokyo,Laptop,9,618,Charlie,Tokyo,Laptop,9,618
Eve,Tokyo,Monitor,4,528,Eve,Tokyo,Monitor,4,528
Bob,New York,Laptop,2,331,Bob,New York,Laptop,2,331
Alice,London,Mouse,2,796,Alice,London,Mouse,2,796
Charlie,Berlin,Keyboard,3,684,Charlie,Berlin,Keyboard,3,684
Frank,Berlin,Laptop,5,674,Frank,Berlin,Laptop,5,674
Eve,Sydney,Laptop,7,716,Eve,Sydney,Laptop,7,716
Charlie,New York,Monitor,6,931,Charlie,New York,Monitor,6,931
Bob,Berlin,Phone,1,408,Bob,Berlin,Phone,1,408
David,Berlin,Monitor,7,422,David,Berlin,Monitor,7,422
Bob,Paris,Tablet,7,575,Bob,Paris,Tablet,7,575
Frank,Sydney,Laptop,6,784,Frank,Sydney,Laptop,6,784
Bob,London,Tablet,8,974,Bob,London,Tablet,8,974
Eve,Tokyo,Phone,2,711,Eve,Tokyo,Phone,2,711
Bob,Paris,Laptop,6,536,Bob,Paris,Laptop,6,536
Frank,Sydney,Keyboard,7,586,Frank,Sydney,Keyboard,7,586
David,Berlin,Laptop,6,102,David,Berlin,Laptop,6,102
Alice,Paris,Phone,1,440,Alice,Paris,Phone,1,440
Bob,Paris,Laptop,8,922,Bob,Paris,Laptop,8,922
Charlie,London,Phone,2,209,Charlie,London,Phone,2,209
David,Tokyo,Keyboard,7,488,David,Tokyo,Keyboard,7,488
Frank,New York,Laptop,1,141,Frank,New York,Laptop,1,141
Bob,New York,Tablet,4,733,Bob,New York,Tablet,4,733
Eve,New York,Keyboard,3,835,Eve,New York,Keyboard,3,835
Bob,Tokyo,Keyboard,6,850,Bob,Tokyo,Keyboard,6,850
Charlie,Tokyo,Phone,4,106,Charlie,Tokyo,Phone,4,106
Bob,Paris,Tablet,2,610,Bob,Paris,Tablet,2,610
Eve,Berlin,Mouse,4,288,Eve,Berlin,Mouse,4,288
Eve,Berlin,Keyboard,6,274,Eve,Berlin,Keyboard,6,274
David,Tokyo,Mouse,6,972,David,Tokyo,Mouse,6,972
Alice,Tokyo,Tablet,8,271,Alice,Tokyo,Tablet,8,271
David,Berlin,Keyboard,6,547,David,Berlin,Keyboard,6,547
Frank,Sydney,Mouse,8,306,Frank,Sydney,Mouse,8,306
David,New York,Tablet,2,472,David,New York,Tablet,2,472
Frank,London,Keyboard,10,937,Frank,London,Keyboard,10,937
Eve,Paris,Keyboard,2,690,Eve,Paris,Keyboard,2,690
David,Sydney,Keyboard,9,347,David,Sydney,Keyboard,9,347
David,London,Laptop,7,631,David,London,Laptop,7,631
David,Berlin,Monitor,8,358,David,Berlin,Monitor,8,358
Alice,Sydney,Mouse,8,163,Alice,Sydney,Mouse,8,163
Charlie,Tokyo,Laptop,10,232,Charlie,Tokyo,Laptop,10,232
Charlie,London,Laptop,8,862,Charlie,London,Laptop,8,862
Frank,London,Phone,4,821,Frank,London,Phone,4,821
Bob,London,Laptop,4,594,Bob,London,Laptop,4,594
Alice,New York,Laptop,2,116,Alice,New York,Laptop,2,116
Bob,Berlin,Mouse,2,471,Bob,Berlin,Mouse,2,471
Frank,New York,Laptop,3,193,Frank,New York,Laptop,3,193
Alice,Paris,Phone,3,995,Alice,Paris,Phone,3,995
Bob,New York,Laptop,2,366,Bob,New York,Laptop,2,366
Charlie,New York,Monitor,8,508,Charlie,New York,Monitor,8,508
Eve,New York,Phone,2,597,Eve,New York,Phone,2,597
Charlie,Sydney,Laptop,9,302,Charlie,Sydney,Laptop,9,302
Eve,New York,Laptop,7,787,Eve,New York,Laptop,7,787
Alice,Berlin,Laptop,6,614,Alice,Berlin,Laptop,6,614
David,Berlin,Monitor,10,702,David,Berlin,Monitor,10,702
Frank,Tokyo,Mouse,9,633,Frank,Tokyo,Mouse,9,633
Alice,London,Laptop,3,297,Alice,London,Laptop,3,297
Charlie,Tokyo,Tablet,5,664,Charlie,Tokyo,Tablet,5,664
Bob,Sydney,Tablet,2,136,Bob,Sydney,Tablet,2,136
David,New York,Tablet,4,383,David,New York,Tablet,4,383
Charlie,Berlin,Phone,7,969,Charlie,Berlin,Phone,7,969
David,Tokyo,Laptop,2,898,David,Tokyo,Laptop,2,898
David,Tokyo,Keyboard,6,907,David,Tokyo,Keyboard,6,907
Bob,New York,Phone,7,376,Bob,New York,Phone,7,376
Frank,Paris,Monitor,1,223,Frank,Paris,Monitor,1,223
Charlie,Sydney,Mouse,10,738,Charlie,Sydney,Mouse,10,738
Eve,Paris,Laptop,10,659,Eve,Paris,Laptop,10,659
Alice,London,Keyboard,9,919,Alice,London,Keyboard,9,919
Frank,Berlin,Tablet,5,746,Frank,Berlin,Tablet,5,746
David,New York,Monitor,8,716,David,New York,Monitor,8,716
David,Paris,Tablet,3,337,David,Paris,Tablet,3,337
Frank,New York,Tablet,8,673,Frank,New York,Tablet,8,673
Frank,Sydney,Laptop,9,662,Frank,Sydney,Laptop,9,662
Alice,Sydney,Laptop,8,648,Alice,Sydney,Laptop,8,648
Eve,New York,Mouse,6,727,Eve,New York,Mouse,6,727
Charlie,Paris,Laptop,8,220,Charlie,Paris,Laptop,8,220
David,London,Mouse,9,552,David,London,Mouse,9,552
Frank,London,Tablet,8,203,Frank,London,Tablet,8,203
Bob,New York,Keyboard,3,291,Bob,New York,Keyboard,3,291
Eve,Tokyo,Phone,1,514,Eve,Tokyo,Phone,1,514
Bob,Paris,Monitor,4,339,Bob,Paris,Monitor,4,339
Frank,Tokyo,Tablet,2,799,Frank,Tokyo,Tablet,2,799
Alice,Berlin,Keyboard,6,226,Alice,Berlin,Keyboard,6,226
Bob,Berlin,Tablet,2,179,Bob,Berlin,Tablet,2,179
Bob,London,Keyboard,5,110,Bob,London,Keyboard,5,110
David,Tokyo,Monitor,7,820,David,Tokyo,Monitor,7,820
David,New York,Laptop,7,817,David,New York,Laptop,7,817
Eve,Tokyo,Monitor,10,175,Eve,Tokyo,Monitor,10,175
Alice,Berlin,Phone,8,146,Alice,Berlin,Phone,8,146
Alice,Paris,Phone,2,555,Alice,Paris,Phone,2,555
Frank,Paris,Phone,2,167,Frank,Paris,Phone,2,167
Charlie,Tokyo,Monitor,7,642,Charlie,Tokyo,Monitor,7,642
Charlie,Berlin,Phone,5,432,Charlie,Berlin,Phone,5,432
Frank,New York,Phone,2,782,Frank,New York,Phone,2,782
Eve,New York,Keyboard,10,565,Eve,New York,Keyboard,10,565
Bob,Tokyo,Laptop,6,700,Bob,Tokyo,Laptop,6,700
Charlie,Sydney,Keyboard,1,723,Charlie,Sydney,Keyboard,1,723
Alice,Tokyo,Phone,4,920,Alice,Tokyo,Phone,4,920
Bob,Paris,Monitor,10,878,Bob,Paris,Monitor,10,878
Bob,Sydney,Phone,9,610,Bob,Sydney,Phone,9,610
Alice,New York,Monitor,9,378,Alice,New York,Monitor,9,378
Eve,New York,Laptop,4,104,Eve,New York,Laptop,4,104
Eve,Berlin,Monitor,7,347,Eve,Berlin,Monitor,7,347
Bob,Sydney,Tablet,8,877,Bob,Sydney,Tablet,8,877
David,London,Tablet,1,532,David,London,Tablet,1,532
Frank,Paris,Mouse,1,571,Frank,Paris,Mouse,1,571
Alice,Paris,Tablet,1,306,Alice,Paris,Tablet,1,306
Bob,Berlin,Keyboard,1,312,Bob,Berlin,Keyboard,1,312
David,London,Tablet,5,491,David,London,Tablet,5,491
Eve,Paris,Mouse,10,484,Eve,Paris,Mouse,10,484
Eve,Paris,Laptop,3,781,Eve,Paris,Laptop,3,781
Eve,Paris,Phone,9,540,Eve,Paris,Phone,9,540
David,Paris,Mouse,7,258,David,Paris,Mouse,7,258
David,Paris,Mouse,9,359,David,Paris,Mouse,9,359
Bob,London,Mouse,4,976,Bob,London,Mouse,4,976
David,Tokyo,Monitor,7,279,David,Tokyo,Monitor,7,279
Bob,Berlin,Laptop,7,287,Bob,Berlin,Laptop,7,287
Bob,Paris,Tablet,7,919,Bob,Paris,Tablet,7,919
Eve,Paris,Keyboard,6,177,Eve,Paris,Keyboard,6,177
Bob,Sydney,Tablet,8,978,Bob,Sydney,Tablet,8,978
David,Tokyo,Monitor,6,375,David,Tokyo,Monitor,6,375
Eve,Tokyo,Laptop,7,725,Eve,Tokyo,Laptop,7,725
David,London,Mouse,9,255,David,London,Mouse,9,255
David,Sydney,Laptop,3,957,David,Sydney,Laptop,3,957
Bob,Berlin,Tablet,9,932,Bob,Berlin,Tablet,9,932
Charlie,Berlin,Mouse,5,225,Charlie,Berlin,Mouse,5,225
Eve,Sydney,Tablet,2,173,Eve,Sydney,Tablet,2,173
Alice,London,Tablet,5,356,Alice,London,Tablet,5,356
Eve,Paris,Mouse,3,365,Eve,Paris,Mouse,3,365
Frank,Sydney,Laptop,9,223,Frank,Sydney,Laptop,9,223
Bob,Sydney,Phone,1,776,Bob,Sydney,Phone,1,776
David,Berlin,Tablet,8,209,David,Berlin,Tablet,8,209
David,New York,Keyboard,5,708,David,New York,Keyboard,5,708
Charlie,Sydney,Mouse,6,886,Charlie,Sydney,Mouse,6,886
Frank,London,Monitor,2,671,Frank,London,Monitor,2,671
David,Sydney,Phone,10,806,David,Sydney,Phone,10,806
David,London,Laptop,3,932,David,London,Laptop,3,932
David,Sydney,Phone,6,152,David,Sydney,Phone,6,152
David,London,Mouse,5,869,David,London,Mouse,5,869
Eve,London,Tablet,6,571,Eve,London,Tablet,6,571
Eve,Paris,Keyboard,1,587,Eve,Paris,Keyboard,1,587
Bob,New York,Laptop,3,577,Bob,New York,Laptop,3,577
Eve,Paris,Mouse,8,157,Eve,Paris,Mouse,8,157
David,New York,Phone,5,861,David,New York,Phone,5,861
Eve,Berlin,Tablet,2,365,Eve,Berlin,Tablet,2,365
Eve,Paris,Laptop,4,134,Eve,Paris,Laptop,4,134
Bob,Tokyo,Phone,6,717,Bob,Tokyo,Phone,6,717
David,New York,Monitor,4,957,David,New York,Monitor,4,957
Charlie,New York,Tablet,5,129,Charlie,New York,Tablet,5,129
Alice,Sydney,Tablet,8,617,Alice,Sydney,Tablet,8,617
Bob,Paris,Laptop,9,258,Bob,Paris,Laptop,9,258
Bob,Berlin,Laptop,7,263,Bob,Berlin,Laptop,7,263
Charlie,London,Mouse,3,530,Charlie,London,Mouse,3,530
Charlie,London,Monitor,10,835,Charlie,London,Monitor,10,835
Eve,London,Mouse,1,643,Eve,London,Mouse,1,643
Bob,New York,Monitor,8,696,Bob,New York,Monitor,8,696
Bob,Sydney,Phone,7,896,Bob,Sydney,Phone,7,896
Alice,New York,Mouse,5,435,Alice,New York,Mouse,5,435
David,Berlin,Monitor,4,779,David,Berlin,Monitor,4,779
David,New York,Monitor,8,195,David,New York,Monitor,8,195
Bob,New York,Mouse,8,638,Bob,New York,Mouse,8,638
Bob,Sydney,Monitor,5,472,Bob,Sydney,Monitor,5,472
Eve,London,Monitor,7,839,Eve,London,Monitor,7,839
Alice,Tokyo,Tablet,10,333,Alice,Tokyo,Tablet,10,333
Alice,Tokyo,Phone,5,412,Alice,Tokyo,Phone,5,412
David,Paris,Keyboard,3,148,David,Paris,Keyboard,3,148
Charlie,New York,Monitor,8,119,Charlie,New York,Monitor,8,119
Eve,Berlin,Keyboard,1,564,Eve,Berlin,Keyboard,1,564
Eve,Paris,Tablet,2,366,Eve,Paris,Tablet,2,366
Alice,Berlin,Mouse,6,163,Alice,Berlin,Mouse,6,163
Bob,Sydney,Monitor,10,403,Bob,Sydney,Monitor,10,403
Alice,Berlin,Monitor,2,515,Alice,Berlin,Monitor,2,515
Bob,New York,Monitor,10,882,Bob,New York,Monitor,10,882
Eve,Berlin,Laptop,3,306,Eve,Berlin,Laptop,3,306
Bob,Berlin,Tablet,6,590,Bob,Berlin,Tablet,6,590
Charlie,New York,Mouse,1,358,Charlie,New York,Mouse,1,358
Frank,Sydney,Phone,3,731,Frank,Sydney,Phone,3,731
Charlie,Sydney,Laptop,3,149,Charlie,Sydney,Laptop,3,149
Frank,London,Monitor,4,253,Frank,London,Monitor,4,253
Alice,Paris,Phone,8,462,Alice,Paris,Phone,8,462
Bob,Paris,Monitor,5,942,Bob,Paris,Monitor,5,942
Alice,London,Monitor,7,999,Alice,London,Monitor,7,999
Frank,Paris,Monitor,1,401,Frank,Paris,Monitor,1,401
Alice,New York,Phone,7,447,Alice,New York,Phone,7,447
Eve,Tokyo,Laptop,8,214,Eve,Tokyo,Laptop,8,214
Eve,Tokyo,Laptop,2,308,Eve,Tokyo,Laptop,2,308
Charlie,Sydney,Tablet,7,392,Charlie,Sydney,Tablet,7,392
David,Paris,Tablet,3,653,David,Paris,Tablet,3,653
Eve,Paris,Tablet,8,996,Eve,Paris,Tablet,8,996
Eve,Tokyo,Keyboard,7,421,Eve,Tokyo,Keyboard,7,421
Frank,New York,Tablet,2,948,Frank,New York,Tablet,2,948
Frank,Berlin,Phone,7,718,Frank,Berlin,Phone,7,718
Alice,Sydney,Monitor,3,154,Alice,Sydney,Monitor,3,154
Charlie,Berlin,Tablet,6,967,Charlie,Berlin,Tablet,6,967
Charlie,Tokyo,Keyboard,9,238,Charlie,Tokyo,Keyboard,9,238
Bob,Berlin,Laptop,5,346,Bob,Berlin,Laptop,5,346
Eve,Tokyo,Monitor,3,615,Eve,Tokyo,Monitor,3,615
Bob,Sydney,Tablet,8,900,Bob,Sydney,Tablet,8,900
Eve,New York,Phone,9,451,Eve,New York,Phone,9,451
Alice,Sydney,Monitor,3,280,Alice,Sydney,Monitor,3,280
Bob,New York,Laptop,8,774,Bob,New York,Laptop,8,774
Alice,Paris,Monitor,5,552,Alice,Paris,Monitor,5,552
Charlie,Berlin,Tablet,2,805,Charlie,Berlin,Tablet,2,805
Eve,Sydney,Keyboard,4,381,Eve,Sydney,Keyboard,4,381
David,Paris,Laptop,8,968,David,Paris,Laptop,8,968
Alice,Tokyo,Phone,10,857,Alice,Tokyo,Phone,10,857
David,Paris,Phone,8,323,David,Paris,Phone,8,323
David,Berlin,Tablet,1,176,David,Berlin,Tablet,1,176
Bob,New York,Keyboard,5,673,Bob,New York,Keyboard,5,673
Charlie,Sydney,Tablet,9,874,Charlie,Sydney,Tablet,9,874
Bob,Tokyo,Tablet,1,874,Bob,Tokyo,Tablet,1,874
Alice,London,Monitor,4,760,Alice,London,Monitor,4,760
Charlie,Berlin,Mouse,7,672,Charlie,Berlin,Mouse,7,672
Eve,New York,Tablet,3,137,Eve,New York,Tablet,3,137
Bob,New York,Phone,3,370,Bob,New York,Phone,3,370
Eve,Paris,Monitor,5,201,Eve,Paris,Monitor,5,201
